실종나이,성별,하늘상태,강수형태,기온,가출이력,거주지 주소,발생지 주소,월,시간,발생장소
95,0,3,0,25.0,0,2,2,7,10,1
111,0,4,0,33.5,1,2,2,7,15,1
109,0,4,0,36.400002,0,2,1,7,16,1
81,1,4,0,34.400002,1,5,5,7,16,0
108,0,4,0,27.9,1,5,5,7,12,1
83,0,4,0,34.299999,1,3,1,7,16,0
91,0,4,0,33.700001,0,2,3,7,13,1
96,0,4,0,29.5,1,1,0,7,14,1
96,1,4,0,35.5,0,4,4,7,13,0
91,1,4,0,32.200001,0,1,1,7,12,1
104,1,4,0,29.5,1,4,4,7,14,0
75,1,4,0,31.200001,1,5,5,7,13,1
91,1,4,0,31.200001,0,4,0,7,13,1
96,0,4,0,27.6,1,0,0,7,8,1
65,0,4,0,23.6,1,2,2,7,8,1
65,1,2,0,22.200001,0,0,0,7,5,1
66,0,4,0,31.5,0,3,0,7,18,1
81,1,1,0,30.6,1,0,0,7,21,1
100,0,1,0,27.9,1,3,3,7,21,0
86,0,1,0,29.700001,1,5,5,7,20,1
76,1,2,0,31.9,1,5,5,7,18,1
76,1,1,0,28.200001,1,2,4,7,3,1
82,1,1,0,28.299999,0,4,4,7,7,1
89,1,1,0,31.1,0,3,5,7,1,1
86,0,4,0,34.700001,0,2,2,7,11,1
76,0,4,0,31.599998,0,5,5,7,11,1
105,1,3,0,24.9,1,0,0,7,8,1
94,1,4,0,31.200001,0,3,2,7,12,0
111,0,4,0,35.200001,1,2,2,7,12,1
70,1,4,0,34.200001,0,5,5,7,10,1
109,1,4,0,31.5,0,1,5,7,17,1
96,1,4,0,35.900002,1,2,2,7,14,1
111,1,4,0,37.900002,1,3,3,7,13,1
118,1,4,0,35.0,1,5,1,7,13,1
86,1,4,0,35.599998,0,0,0,7,15,1
86,1,4,1,35.9,0,2,2,7,18,1
113,0,4,0,32.200001,0,4,4,7,14,1
116,0,4,0,37.200001,1,4,4,7,12,1
86,1,4,0,29.799999,1,0,0,7,10,1
102,0,4,0,31.299999,0,4,4,7,11,1
108,1,4,1,30.700001,1,1,1,7,1,1
117,1,4,1,29.200001,1,3,3,7,14,1
71,1,4,1,23.9,1,3,4,7,1,1
116,1,4,1,24.200001,0,4,4,7,6,1
76,0,4,1,23.9,0,2,2,7,7,0
92,1,4,1,27.700001,1,2,0,7,7,1
75,1,4,1,27.4,1,1,1,7,8,0
103,1,4,1,24.4,1,0,0,7,9,1
100,0,4,1,23.1,0,0,5,7,5,1
69,1,4,1,31.700001,0,3,3,7,23,0
71,1,4,1,25.299999,1,5,3,7,9,1
68,1,4,1,28.299999,0,5,5,7,12,0
97,1,4,1,23.299999,0,1,1,7,9,1
118,0,4,1,22.700001,1,0,0,7,11,1
90,1,4,1,24.700001,1,0,0,7,13,1
69,1,4,1,28.700001,0,3,3,7,11,1
73,1,4,1,21.9,0,1,1,7,10,0
108,1,4,1,25.5,1,1,0,7,14,1
95,0,4,1,22.700001,0,2,5,7,14,1
106,1,4,1,26.200001,1,2,5,7,14,1
102,1,4,1,29.200001,1,5,5,7,13,1
87,1,4,1,28.6,0,1,1,7,10,1
110,0,4,1,25.6,1,3,3,7,9,1
89,0,4,1,27.200001,1,5,5,7,12,1
73,0,4,1,28.200001,0,0,0,7,10,1
90,0,4,1,28.5,1,3,3,7,15,0
110,0,4,1,27.200001,1,4,4,7,12,1
72,1,4,1,26.200001,0,4,4,7,19,1
84,1,4,0,22.299999,1,3,3,7,16,1
114,1,4,0,21.0,1,2,2,7,5,1
100,0,4,1,19.9,0,5,5,7,10,1
72,1,3,0,23.5,0,0,1,7,8,1
100,1,4,1,24.700001,1,1,5,7,9,1
94,0,4,1,19.1,1,5,5,7,7,1
96,1,4,1,21.299999,1,5,2,7,9,1
80,0,4,1,22.9,0,1,1,7,10,0
103,1,4,1,25.9,0,5,3,7,10,0
89,0,3,0,23.5,0,4,4,7,7,1
117,0,4,1,23.799999,0,5,1,7,11,1
78,0,4,1,24.799999,0,3,3,7,11,1
74,0,4,1,25.799999,0,0,0,7,13,1
70,0,4,0,19.700001,1,1,0,7,11,1
97,1,4,0,27.4,0,5,5,7,15,1
66,0,4,0,27.299999,0,0,0,7,18,0
95,0,4,0,24.299999,0,5,3,7,16,1
97,0,4,0,23.299999,0,5,1,7,16,1
92,1,4,1,24.700001,1,1,1,7,7,1
91,1,4,0,23.799999,1,3,3,7,18,1
88,0,4,1,25.4,0,5,5,7,16,1
119,1,4,1,26.299999,0,3,3,7,9,1
108,1,3,0,24.6,0,0,0,7,23,1
80,1,3,0,19.5,0,1,1,7,6,1
66,0,1,0,28.799999,0,1,3,7,13,1
91,0,1,0,25.799999,0,5,5,7,13,1
68,0,4,1,19.799999,0,1,1,7,15,1
72,1,2,0,26.5,1,3,3,7,10,1
93,1,2,0,30.4,1,2,2,7,16,0
108,0,1,0,28.6,1,4,4,7,10,1
75,1,1,0,25.200001,1,5,5,7,9,1
81,1,1,0,30.1,0,0,3,7,13,1
103,1,1,0,25.1,1,5,5,7,13,1
86,1,1,0,27.0,0,2,2,7,11,1
101,0,4,0,30.700001,1,1,1,7,13,0
81,1,3,0,28.9,1,4,1,7,16,1
109,1,1,0,23.200001,0,3,5,7,8,1
96,0,3,0,33.299999,0,0,0,7,15,1
74,1,1,0,25.9,1,3,3,7,21,1
109,1,1,0,28.9,1,1,1,7,20,1
98,0,4,0,28.799999,0,1,1,7,17,1
99,0,3,0,25.6,0,0,3,7,5,1
101,1,3,0,22.6,0,2,2,7,7,1
86,1,1,0,27.4,1,4,1,7,12,1
119,1,4,0,23.0,1,4,4,7,4,1
101,0,4,0,23.799999,1,5,5,7,5,1
87,1,4,0,23.5,1,0,3,7,7,1
102,1,2,0,24.200001,1,5,5,7,9,1
110,1,1,0,32.4,1,0,0,7,11,1
113,1,2,0,31.799999,1,1,2,7,14,1
115,1,3,0,36.599998,0,0,0,7,13,0
96,0,1,0,23.0,0,5,5,7,9,1
85,0,4,0,25.799999,0,4,4,7,4,1
110,1,3,0,29.0,1,2,2,7,19,1
84,0,3,0,37.5,0,0,0,7,15,1
100,0,3,0,35.900002,0,4,4,7,18,1
119,0,3,0,30.299999,0,1,1,7,15,1
77,0,3,0,36.0,0,0,2,7,18,0
81,1,1,0,31.4,1,4,4,7,20,1
96,0,1,0,31.5,1,5,5,7,20,1
109,1,1,0,28.9,1,5,5,7,21,1
94,1,1,0,23.1,0,0,0,7,8,1
95,0,1,0,29.1,0,5,5,7,10,1
65,1,4,0,23.0,1,3,3,7,13,0
94,1,3,0,30.5,0,3,3,7,17,1
119,1,4,0,22.200001,1,0,0,7,8,1
116,0,4,0,25.200001,1,3,3,7,8,0
112,1,4,0,21.9,0,5,1,7,7,0
101,1,4,0,26.9,0,3,3,7,7,1
72,1,2,0,24.200001,0,1,0,7,18,1
88,0,4,0,25.5,1,4,4,7,9,1
89,0,4,0,25.5,0,4,4,7,5,1
118,0,2,0,23.9,1,3,3,7,10,1
100,0,4,0,26.799999,1,1,2,7,13,1
100,0,4,0,21.5,1,4,4,7,11,1
106,0,4,0,20.200001,0,1,1,7,6,1
114,1,1,0,24.200001,1,2,2,9,23,1
89,1,3,0,24.6,1,4,3,7,14,1
67,1,3,0,23.6,0,2,2,7,15,1
93,0,2,0,9.2,1,0,0,11,10,0
116,1,2,0,14.2,1,2,2,11,12,1
79,0,4,0,26.6,0,2,2,7,12,1
109,1,2,0,28.9,1,0,0,7,17,1
94,0,4,0,24.299999,0,1,1,7,10,1
105,0,2,0,29.200001,0,4,4,7,15,0
70,1,1,0,25.700001,1,3,3,7,19,0
116,1,4,0,19.9,1,1,1,7,9,1
100,1,2,0,28.700001,1,0,1,7,17,1
87,1,1,0,22.9,1,3,2,7,21,1
85,0,1,0,24.700001,0,4,4,7,17,1
107,1,2,0,26.200001,1,2,2,7,16,1
114,1,1,0,28.6,1,1,5,7,18,1
120,0,4,0,20.0,0,3,3,7,10,1
116,1,3,0,27.5,1,5,3,7,10,1
108,1,3,0,20.5,0,3,3,7,9,1
102,1,4,0,16.9,1,1,1,7,7,0
92,0,4,0,26.4,1,2,2,7,8,1
78,0,4,0,23.4,0,2,2,7,9,1
85,0,4,0,29.700001,0,0,0,7,14,1
96,0,3,0,23.9,1,1,1,7,11,1
92,0,3,0,21.1,1,3,3,7,11,1
76,0,4,0,31.200001,0,4,1,7,13,1
94,1,4,0,26.200001,1,0,0,7,15,1
74,1,4,0,17.4,1,5,4,7,8,1
82,1,4,0,18.4,1,0,0,7,8,1
96,0,3,0,23.6,1,2,2,7,8,1
76,1,4,0,27.9,1,3,3,7,15,1
107,1,4,0,25.799999,0,4,4,7,20,1
82,0,4,0,27.4,0,0,4,7,18,1
85,0,4,0,28.299999,1,2,2,7,17,1
111,0,4,0,23.9,0,3,3,7,20,0
82,0,4,0,20.5,0,5,5,7,2,1
111,1,4,0,25.6,0,4,4,7,6,1
83,0,4,0,22.200001,1,5,5,7,21,1
69,0,4,0,26.299999,0,4,4,7,7,1
74,0,4,0,26.9,0,4,4,7,9,1
117,1,4,0,23.5,0,3,4,7,2,0
114,0,4,0,24.6,0,0,2,7,8,1
112,0,4,0,27.4,1,0,0,7,9,1
109,1,4,0,28.0,0,3,3,7,14,1
108,0,4,0,29.700001,1,4,4,7,13,1
118,0,4,0,25.0,1,2,4,7,10,0
118,0,4,0,25.200001,1,5,5,7,15,0
76,1,4,0,29.0,1,2,2,7,9,1
83,0,4,0,26.0,0,2,2,7,9,0
79,1,4,0,28.200001,0,2,4,7,14,1
100,1,4,0,26.200001,1,5,5,7,16,0
82,0,4,0,24.200001,0,0,3,7,15,1
119,1,4,0,29.200001,0,0,0,7,11,0
83,1,4,0,23.700001,1,0,0,7,14,1
80,1,4,0,29.4,0,5,5,7,12,1
109,1,4,1,25.1,1,0,2,7,19,1
112,1,4,0,22.200001,1,5,2,7,12,0
91,0,4,0,24.6,0,3,3,7,17,1
94,1,4,1,25.200001,1,3,3,7,18,1
99,1,4,1,21.9,1,2,5,7,10,1
90,0,4,1,20.1,0,0,0,7,21,0
69,1,4,0,24.200001,1,2,2,7,16,1
69,0,4,0,26.1,1,3,3,7,22,1
94,0,4,1,22.0,1,4,4,7,6,1
91,1,4,0,24.1,1,5,1,7,12,1
88,1,4,0,24.9,1,4,2,7,9,1
81,1,4,1,22.5,0,4,4,7,5,1
109,1,4,0,26.0,1,5,5,7,10,0
76,1,4,0,22.0,0,0,2,7,11,1
106,0,4,0,24.9,0,5,1,7,10,1
93,0,4,0,22.9,0,2,2,7,8,1
101,1,4,1,18.1,1,1,1,7,8,1
114,0,4,0,28.299999,1,2,2,7,13,0
70,1,4,0,25.1,1,4,3,7,14,1
84,0,4,0,31.1,1,2,5,7,15,1
100,0,4,1,25.1,0,2,2,7,13,1
98,1,4,0,28.5,1,5,5,7,16,0
109,1,4,0,26.0,1,5,5,7,11,1
86,1,4,0,29.200001,1,5,5,7,18,1
101,0,4,0,9.7,0,0,0,3,4,1
105,0,4,0,24.9,0,1,1,7,18,1
92,0,4,0,28.1,0,3,3,7,12,1
65,1,4,0,22.1,1,3,3,7,10,0
120,1,4,0,31.5,0,1,4,7,15,1
86,0,4,0,26.200001,1,0,0,7,15,1
81,0,4,0,26.5,1,4,4,7,10,0
75,0,4,0,24.299999,0,0,0,7,3,0
84,0,1,0,-3.9,1,3,3,2,0,1
92,0,3,0,27.5,0,4,4,7,4,1
70,1,2,0,25.0,1,0,0,7,7,1
70,1,2,0,28.0,0,1,1,7,5,1
102,0,4,0,29.1,1,5,4,7,17,1
66,1,3,0,26.200001,0,5,4,7,7,1
109,1,4,0,32.1,1,1,1,7,14,1
104,1,4,0,32.0,0,5,5,7,9,1
102,0,4,0,29.0,1,4,4,7,11,0
92,1,4,0,32.4,0,2,0,7,12,1
95,1,4,0,32.5,1,4,5,7,10,1
99,0,4,0,26.299999,1,2,3,7,14,1
68,0,4,0,25.0,0,3,3,7,11,1
78,0,4,0,29.5,0,1,1,7,13,1
119,0,4,1,24.200001,0,1,5,7,16,1
90,0,4,1,25.200001,0,2,2,7,17,0
79,1,4,0,30.299999,1,1,1,7,13,1
93,1,4,0,28.299999,0,1,1,7,14,1
94,1,1,0,3.7,1,1,4,1,16,1
78,1,4,1,29.200001,0,5,5,7,14,1
81,0,4,0,28.1,0,5,5,7,15,1
97,0,4,1,25.9,1,3,3,7,15,1
113,0,4,1,26.200001,0,3,3,7,16,1
89,0,4,1,24.200001,1,3,3,7,19,1
109,0,4,0,29.0,0,1,1,7,9,0
101,0,4,0,21.799999,0,5,5,7,7,1
100,1,4,1,25.200001,0,3,3,7,7,1
96,1,4,0,25.200001,0,3,3,7,11,1
84,0,4,1,23.200001,1,4,4,7,5,1
102,0,4,0,30.200001,0,1,0,7,12,1
119,0,4,1,29.200001,1,0,0,7,19,1
107,1,4,0,29.9,0,5,5,7,12,1
93,0,4,0,26.6,0,5,5,7,14,1
107,0,4,0,25.6,1,3,5,7,14,1
108,0,3,1,26.9,1,2,1,7,16,1
81,1,3,1,28.9,0,5,0,7,16,0
74,0,4,1,26.200001,0,0,0,7,16,1
65,1,3,0,29.200001,1,3,5,7,15,1
101,0,4,1,27.799999,1,4,4,7,9,1
93,1,1,0,28.9,0,2,2,7,19,1
107,1,4,0,27.0,1,5,5,7,11,1
106,1,4,0,26.0,1,0,2,7,11,1
65,1,3,1,25.6,1,4,0,7,16,1
66,1,3,0,29.0,0,5,0,7,20,1
120,0,4,0,25.0,0,5,5,7,14,1
65,1,4,0,25.700001,1,2,2,7,0,1
109,0,1,0,28.4,0,0,0,7,18,1
118,0,1,0,24.9,0,0,0,7,18,0
75,1,4,0,29.5,1,3,2,7,16,1
104,0,4,0,26.0,1,1,2,7,9,1
84,0,3,0,24.200001,1,2,2,7,23,1
85,1,3,0,25.1,1,0,0,7,0,1
96,0,4,0,22.700001,1,4,0,7,3,1
74,0,4,0,27.9,1,2,0,7,7,1
88,0,4,0,25.0,1,4,4,7,12,0
104,1,3,0,24.799999,0,4,4,7,10,1
93,1,4,0,28.0,0,2,0,7,9,1
100,1,4,0,24.0,1,1,3,7,10,1
76,1,3,0,29.4,0,4,3,7,9,1
114,0,4,0,30.200001,1,1,4,7,10,1
92,1,3,0,30.799999,0,4,1,7,9,1
95,1,3,0,25.6,1,5,5,7,11,0
87,1,3,0,29.6,0,0,0,7,10,0
99,1,-1,-1,-3.0,0,4,4,7,13,1
76,0,3,1,28.299999,1,5,0,7,13,1
86,1,4,1,28.5,0,1,4,7,12,1
91,1,3,0,28.4,1,4,4,7,9,1
67,1,4,1,30.5,1,2,2,7,14,1
90,0,4,1,33.5,1,2,2,7,14,1
105,0,3,0,30.200001,1,2,1,7,17,1
112,0,3,0,28.200001,0,3,0,7,15,1
67,0,-1,-1,-1.0,1,4,4,7,11,1
84,1,4,1,32.4,0,2,3,7,16,1
71,1,3,0,32.799999,1,5,1,7,19,1
75,0,4,1,28.4,1,4,1,7,18,1
96,1,4,1,31.4,1,5,1,7,13,1
112,1,1,0,16.6,1,2,2,9,4,1
102,1,3,0,27.4,0,4,4,7,11,0
65,1,4,1,32.9,0,1,4,7,17,1
116,0,4,0,27.5,0,0,0,7,7,1
96,0,4,0,23.799999,0,1,1,7,8,0
98,0,4,0,27.799999,0,2,2,7,7,1
102,0,4,0,29.0,0,0,4,7,7,1
93,1,4,0,27.5,1,3,3,7,10,1
104,0,4,0,34.700001,0,5,5,7,13,1
86,1,4,0,34.5,1,3,2,7,13,1
108,0,4,0,31.700001,0,2,3,7,14,1
94,0,4,0,28.200001,1,3,3,7,5,1
83,0,4,0,30.799999,1,0,4,7,7,0
116,1,4,0,27.799999,0,4,1,7,7,1
89,0,4,0,25.200001,0,1,1,7,12,1
112,0,4,0,31.1,1,1,3,7,15,1
109,1,4,0,28.700001,1,2,2,7,13,1
97,1,4,0,30.1,0,2,4,7,15,1
100,1,4,0,32.700001,1,5,5,7,15,1
92,1,4,0,27.9,0,1,1,7,9,1
78,0,4,0,27.700001,0,5,5,7,15,1
115,1,4,0,32.9,0,3,2,7,15,1
120,0,4,0,25.5,1,5,5,7,12,1
88,0,4,1,30.200001,0,1,1,7,18,0
72,1,4,0,33.5,0,5,5,7,13,1
92,0,4,1,26.4,1,4,4,7,19,1
84,0,4,1,29.200001,0,3,1,7,20,1
90,1,4,0,27.0,1,0,0,7,8,1
109,1,4,1,24.200001,1,1,1,7,23,1
110,1,4,1,29.1,0,0,0,7,18,1
110,1,4,1,29.0,0,3,3,7,14,1
69,1,4,1,25.0,0,0,0,7,4,1
101,1,4,0,21.799999,0,4,4,7,4,1
84,0,4,0,24.200001,1,5,5,7,0,1
107,1,4,1,28.5,1,5,5,7,9,1
115,1,4,1,23.200001,1,0,0,7,8,1
87,1,4,1,26.299999,0,4,4,7,7,1
101,0,4,0,28.700001,1,0,0,7,9,1
84,0,4,0,27.700001,1,4,0,7,7,1
117,1,4,1,23.200001,0,1,1,7,11,1
85,0,4,1,21.700001,0,0,1,7,11,1
78,0,4,1,26.6,1,4,5,7,12,1
92,1,4,1,24.9,1,5,4,7,10,1
111,1,4,1,23.9,0,2,2,7,11,1
100,0,4,0,28.200001,1,3,3,7,11,1
95,1,4,1,22.6,1,0,1,7,12,1
102,1,4,1,23.299999,0,0,0,7,13,1
66,0,4,1,23.6,0,3,3,7,12,1
112,0,4,1,24.700001,0,3,3,7,14,1
88,0,4,1,25.700001,0,2,1,7,13,1
101,1,4,0,25.4,1,4,4,7,20,1
69,1,4,0,27.4,1,4,4,7,19,0
100,1,4,0,27.700001,0,0,0,7,20,1
99,1,4,1,20.200001,0,0,0,7,8,1
108,1,4,1,25.200001,1,3,3,7,9,1
97,1,4,0,27.299999,0,2,2,7,17,1
90,0,4,0,28.299999,1,3,3,7,17,0
73,0,4,0,22.700001,0,4,4,7,0,1
97,1,4,1,23.5,0,5,5,7,23,1
109,1,4,0,21.6,1,2,2,7,9,0
77,1,4,1,26.700001,0,3,3,7,18,1
73,1,4,0,25.6,0,0,0,7,18,1
68,0,4,0,24.299999,1,2,2,7,11,1
80,0,4,0,25.200001,1,0,0,7,13,1
86,0,4,0,23.6,1,0,1,7,12,1
102,0,1,0,25.299999,0,5,5,8,11,1
94,0,1,0,31.299999,0,0,0,8,10,1
118,1,-1,-1,2.0,1,2,2,7,14,1
102,1,-1,-1,0.0,1,2,4,7,14,0
78,0,4,1,29.299999,1,0,0,7,14,0
116,1,-1,-1,-4.0,1,0,1,7,13,1
68,1,-1,-1,0.0,1,3,3,7,14,1
78,1,3,0,24.0,1,1,3,8,9,1
96,1,3,0,28.0,0,3,5,8,11,1
116,0,4,0,26.4,1,1,1,7,13,1
116,0,4,0,28.799999,1,1,1,7,13,1
105,0,4,1,22.299999,1,3,4,7,16,1
94,1,4,0,24.799999,0,2,2,7,12,1
69,0,4,1,24.4,1,5,5,7,21,1
115,0,4,0,25.1,0,0,0,7,12,1
74,1,4,0,21.9,1,3,3,7,22,1
92,0,4,0,25.4,0,1,1,7,1,1
98,1,4,1,26.9,1,4,4,7,7,1
97,0,4,1,27.700001,0,4,4,7,16,1
114,0,4,1,25.700001,1,5,2,7,5,1
118,1,4,1,27.9,1,4,4,7,6,0
65,0,4,1,28.299999,0,2,2,7,10,1
95,1,4,1,25.9,1,3,3,7,8,0
113,0,4,1,27.299999,1,5,4,7,10,1
94,0,4,0,27.5,0,0,0,7,10,1
105,0,4,0,30.5,0,2,2,7,11,1
106,0,4,0,23.700001,0,3,3,7,12,1
110,1,4,0,29.700001,0,4,2,7,12,1
107,1,4,0,24.700001,0,2,5,7,12,1
103,0,4,0,26.700001,1,1,1,7,10,1
115,1,4,0,28.700001,0,0,0,7,11,0
78,1,4,0,27.799999,1,2,1,7,13,1
86,1,4,0,29.0,0,3,4,7,10,1
110,1,4,0,29.0,0,1,1,7,10,1
101,1,4,0,29.6,0,2,1,7,13,1
78,1,4,0,27.799999,0,3,5,7,11,1
119,1,4,0,32.5,0,1,1,7,12,1
72,1,3,0,25.9,1,1,3,7,19,1
98,1,4,0,28.200001,0,0,0,7,13,1
74,0,4,1,21.299999,1,1,1,7,10,0
65,1,3,0,29.0,0,4,4,7,20,1
113,0,3,0,26.299999,1,3,3,7,15,1
87,0,4,0,25.1,1,0,0,7,18,0
120,0,4,0,29.5,1,2,2,7,14,1
115,1,4,1,23.6,1,0,0,7,9,1
74,1,4,0,30.6,0,2,0,7,11,1
83,1,4,0,25.700001,0,0,0,7,14,1
113,0,3,0,27.9,0,2,2,7,19,1
80,0,3,0,28.5,1,3,3,7,17,1
94,0,4,0,25.799999,1,4,4,7,5,0
116,1,4,0,22.5,1,0,0,7,6,1
80,0,-1,-1,3.0,1,1,1,7,15,1
115,1,4,0,24.5,1,3,3,7,9,1
98,0,4,0,25.6,1,4,4,7,11,0
77,0,4,0,22.6,0,3,3,7,10,1
76,0,4,0,22.6,0,4,4,7,11,1
66,0,4,0,29.200001,0,5,0,7,15,1
83,2,4,0,28.200001,1,1,1,7,13,1
120,1,4,0,26.0,1,1,2,7,13,0
104,0,4,0,28.0,0,5,5,7,14,1
81,0,4,0,27.0,0,1,4,7,13,1
93,0,1,0,26.6,1,3,2,7,18,1
67,0,1,0,27.6,0,1,2,7,19,0
105,0,3,0,24.4,0,3,5,7,15,1
114,0,4,0,30.0,0,2,0,7,15,1
91,1,3,0,30.299999,1,1,0,7,16,1
96,0,1,0,31.9,0,4,4,7,19,1
117,0,1,0,28.6,1,1,1,7,18,1
102,0,3,0,26.0,1,2,4,7,17,1
109,0,3,0,30.4,0,4,4,7,15,0
112,0,4,0,28.6,0,1,1,7,10,1
94,1,1,0,32.4,0,0,0,7,16,1
109,0,1,0,31.5,0,4,1,7,20,1
109,0,3,0,28.299999,0,2,2,7,12,1
96,0,3,0,27.299999,0,2,2,7,16,1
107,1,2,0,29.0,1,2,2,7,23,0
69,0,1,0,27.5,0,5,5,7,1,1
71,1,4,0,30.700001,1,1,1,7,16,1
77,1,2,0,29.9,1,5,5,7,10,1
68,0,2,0,27.9,1,3,3,7,5,0
80,1,3,0,30.1,0,2,2,7,12,1
108,0,3,0,27.4,1,3,3,7,12,1
99,1,2,0,24.9,1,0,0,7,9,1
73,0,2,0,27.9,0,2,2,7,8,1
98,1,2,0,23.200001,0,5,5,7,8,1
77,0,4,0,32.0,1,0,4,7,14,1
65,0,4,0,28.5,0,4,0,7,15,1
85,1,4,0,32.5,0,2,2,7,15,1
105,1,4,0,33.9,1,3,3,7,17,1
73,1,4,0,30.0,1,3,0,7,16,1
65,0,4,0,32.0,0,4,1,7,15,1
67,1,1,0,28.9,0,5,5,7,19,1
113,0,4,0,33.0,0,3,3,7,14,1
80,1,4,0,32.1,0,0,0,7,14,1
101,0,4,0,31.9,1,1,1,7,16,1
117,0,3,0,29.4,0,4,0,7,22,1
114,1,3,0,22.700001,0,0,0,7,23,0
89,0,4,0,26.700001,1,2,2,7,13,1
75,1,4,0,26.299999,0,4,4,7,1,0
86,1,4,0,23.1,0,0,0,7,6,0
84,0,4,0,28.6,1,5,3,7,6,1
116,1,4,1,25.0,1,1,1,7,10,1
94,1,4,1,28.6,0,1,3,7,11,1
65,0,4,1,22.299999,0,2,2,7,7,1
95,0,4,0,28.5,0,5,4,7,10,1
65,1,4,1,28.6,1,4,4,7,9,1
81,0,4,0,24.6,0,5,5,7,6,0
91,0,4,1,21.9,0,1,1,7,10,1
103,0,4,0,27.200001,1,2,0,7,12,1
75,1,4,0,27.4,1,3,1,7,15,1
93,0,4,1,21.9,1,0,0,7,11,1
95,1,4,1,22.700001,1,0,0,7,8,1
101,0,4,0,26.6,1,2,4,7,16,1
98,0,4,0,24.4,0,1,1,7,13,1
76,1,4,0,25.299999,0,3,3,7,15,1
82,0,4,0,28.299999,0,4,4,7,16,1
102,1,4,1,23.299999,1,1,1,7,8,0
95,0,4,0,28.700001,1,0,0,7,13,1
67,0,4,0,28.700001,1,4,4,7,14,1
118,1,4,0,31.6,0,2,2,7,18,1
65,1,4,0,25.4,0,4,4,7,16,1
101,0,4,0,27.299999,0,4,4,7,7,1
80,0,3,0,25.9,0,3,5,7,23,0
73,1,1,0,24.6,0,0,0,7,22,1
108,1,3,0,22.6,1,1,1,7,5,0
120,1,1,0,30.1,1,3,3,7,8,1
87,1,4,0,27.1,1,2,2,7,9,1
96,1,-1,-1,-3.0,0,3,3,7,15,0
70,0,4,0,26.1,1,0,0,7,10,0
93,0,3,0,25.9,1,5,5,7,6,1
111,1,4,0,32.0,0,3,3,7,13,1
65,1,3,0,24.700001,1,5,5,7,7,1
118,0,4,0,31.6,1,2,2,7,12,1
90,1,4,0,33.599998,1,0,3,7,15,1
88,0,4,0,34.599998,1,5,5,7,14,0
112,0,3,0,29.5,1,2,5,7,18,1
87,1,4,0,36.700001,0,3,3,7,16,0
114,1,1,0,22.200001,0,4,4,7,8,0
85,0,1,0,29.0,1,4,4,7,19,1
118,1,1,0,33.799999,1,0,4,7,20,1
105,1,3,0,33.5,1,0,0,7,18,0
74,0,2,0,31.200001,1,4,2,7,20,1
73,0,4,0,26.6,1,3,3,7,10,1
96,0,3,0,33.5,0,4,4,7,16,1
74,0,2,0,29.200001,0,0,0,7,17,1
110,1,2,0,33.5,0,2,2,7,17,1
97,1,4,0,29.700001,0,5,5,7,22,0
71,0,3,0,25.700001,1,5,4,7,22,1
97,0,3,0,28.9,1,3,2,7,23,1
94,1,3,0,30.5,0,0,0,7,3,1
109,1,1,0,30.5,0,0,1,7,5,1
102,1,2,0,26.700001,0,5,5,7,10,1
89,1,3,0,27.1,0,0,0,7,6,1
105,1,3,0,28.6,0,1,1,7,17,1
95,1,1,0,33.0,0,2,2,7,20,1
100,0,3,0,33.6,0,5,4,7,11,1
116,1,3,0,29.5,1,5,5,7,11,1
105,1,3,0,33.5,1,2,2,7,12,0
101,1,3,0,32.5,0,1,1,7,14,1
70,1,3,0,28.700001,0,4,4,7,10,0
77,1,4,0,28.1,1,1,1,7,16,1
84,0,4,0,31.200001,0,4,4,7,21,1
111,1,2,0,25.700001,1,2,2,7,9,1
112,1,2,0,27.700001,1,0,0,7,8,1
95,0,3,0,30.1,0,0,0,7,1,1
116,0,3,0,32.799999,0,2,4,7,15,1
109,1,3,0,33.799999,0,5,5,7,18,1
116,0,2,0,30.700001,1,5,3,7,19,1
68,1,2,0,32.700001,0,2,2,7,17,1
112,0,3,0,34.9,1,0,2,7,14,0
73,1,4,0,27.6,0,4,2,7,19,1
77,0,3,0,27.9,1,5,5,7,3,1
91,1,3,0,35.700001,1,5,2,7,17,1
71,0,3,0,32.6,1,5,5,7,18,1
104,1,3,0,33.6,1,5,1,7,17,1
116,1,1,0,29.299999,0,2,0,7,9,1
67,1,2,0,29.1,0,2,2,7,8,1
72,1,3,0,27.799999,0,3,0,7,17,1
108,1,3,0,29.6,1,0,1,7,11,1
66,1,4,0,25.299999,1,1,5,7,20,1
88,1,3,0,28.5,1,1,1,7,14,0
75,1,3,0,31.099998,0,4,4,7,16,0
116,0,3,0,29.4,1,4,4,8,1,1
65,1,3,0,28.5,0,4,4,7,12,1
99,1,3,0,30.799999,0,1,4,8,6,1
94,0,3,0,15.7,1,0,0,4,13,1
92,1,3,0,26.799999,1,2,2,8,6,1
104,1,3,0,28.5,1,4,0,8,12,1
69,1,4,0,28.799999,0,1,1,8,14,1
75,0,4,0,34.799999,1,2,2,8,12,0
92,0,4,0,31.299999,0,3,1,8,15,1
77,1,4,0,33.1,1,0,1,8,14,1
105,0,3,0,31.0,0,0,0,8,8,1
89,0,3,0,25.4,1,5,5,8,6,1
119,1,3,0,29.1,0,5,4,8,11,1
96,1,3,0,28.299999,0,4,4,8,18,1
103,0,3,0,34.299999,1,5,5,8,18,1
88,1,3,0,31.6,0,0,3,8,16,1
